asof_dt,ticker,alpha_gt_used,mom_z_tm1,val_z_tm1,z_eng_tm1,u_perp_tm1,capture_tgt
2022-06-29,T039,0.0,,,,,0.15
2022-06-30,T000,0.0,,,,,0.15
2022-06-30,T001,0.0,,,,,0.15
2022-06-30,T002,0.0,,,,,0.15
2022-06-30,T003,0.0,,,,,0.15
2022-06-30,T004,0.0,,,,,0.15
2022-06-30,T005,0.0,,,,,0.15
2022-06-30,T006,0.0,,,,,0.15
2022-06-30,T007,0.0,,,,,0.15
2022-06-30,T008,0.0,,,,,0.15
2022-06-30,T009,0.0,,,,,0.15
2022-06-30,T010,0.0,,,,,0.15
2022-06-30,T011,0.0,,,,,0.15
2022-06-30,T012,0.0,,,,,0.15
2022-06-30,T013,0.0,,,,,0.15
2022-06-30,T014,0.0,,,,,0.15
2022-06-30,T015,0.0,,,,,0.15
2022-06-30,T016,0.0,,,,,0.15
2022-06-30,T017,0.0,,,,,0.15
2022-06-30,T018,0.0,,,,,0.15
2022-06-30,T019,0.0,,,,,0.15
2022-06-30,T020,0.0,,,,,0.15
2022-06-30,T021,0.0,,,,,0.15
2022-06-30,T022,0.0,,,,,0.15
2022-06-30,T023,0.0,,,,,0.15
2022-06-30,T024,0.0,,,,,0.15
2022-06-30,T025,0.0,,,,,0.15
2022-06-30,T026,0.0,,,,,0.15
2022-06-30,T027,0.0,,,,,0.15
2022-06-30,T028,0.0,,,,,0.15
2022-06-30,T029,0.0,,,,,0.15
2022-06-30,T030,0.0,,,,,0.15
2022-06-30,T031,0.0,,,,,0.15
2022-06-30,T032,0.0,,,,,0.15
2022-06-30,T033,0.0,,,,,0.15
2022-06-30,T034,0.0,,,,,0.15
2022-06-30,T035,0.0,,,,,0.15
2022-06-30,T036,0.0,,,,,0.15
2022-06-30,T037,0.0,,,,,0.15
2022-06-30,T038,0.0,,,,,0.15
2022-06-30,T039,0.0,,,,,0.15
2022-07-01,T000,0.0,,,,,0.15
2022-07-01,T001,0.0,,,,,0.15
2022-07-01,T002,0.0,,,,,0.15
2022-07-01,T003,0.0,,,,,0.15
2022-07-01,T004,0.0,,,,,0.15
2022-07-01,T005,0.0,,,,,0.15
2022-07-01,T006,0.0,,,,,0.15
2022-07-01,T007,0.0,,,,,0.15
2022-07-01,T008,0.0,,,,,0.15
2022-07-01,T009,0.0,,,,,0.15
2022-07-01,T010,0.0,,,,,0.15
2022-07-01,T011,0.0,,,,,0.15
2022-07-01,T012,0.0,,,,,0.15
2022-07-01,T013,0.0,,,,,0.15
2022-07-01,T014,0.0,,,,,0.15
2022-07-01,T015,0.0,,,,,0.15
2022-07-01,T016,0.0,,,,,0.15
2022-07-01,T017,0.0,,,,,0.15
2022-07-01,T018,0.0,,,,,0.15
2022-07-01,T019,0.0,,,,,0.15
2022-07-01,T020,0.0,,,,,0.15
2022-07-01,T021,0.0,,,,,0.15
2022-07-01,T022,0.0,,,,,0.15
2022-07-01,T023,0.0,,,,,0.15
2022-07-01,T024,0.0,,,,,0.15
2022-07-01,T025,0.0,,,,,0.15
2022-07-01,T026,0.0,,,,,0.15
2022-07-01,T027,0.0,,,,,0.15
2022-07-01,T028,0.0,,,,,0.15
2022-07-01,T029,0.0,,,,,0.15
2022-07-01,T030,0.0,,,,,0.15
2022-07-01,T031,0.0,,,,,0.15
2022-07-01,T032,0.0,,,,,0.15
2022-07-01,T033,0.0,,,,,0.15
2022-07-01,T034,0.0,,,,,0.15
2022-07-01,T035,0.0,,,,,0.15
2022-07-01,T036,0.0,,,,,0.15
2022-07-01,T037,0.0,,,,,0.15
2022-07-01,T038,0.0,,,,,0.15
2022-07-01,T039,0.0,,,,,0.15
2022-07-04,T000,0.0,,,,,0.15
2022-07-04,T001,0.0,,,,,0.15
2022-07-04,T002,0.0,,,,,0.15
2022-07-04,T003,0.0,,,,,0.15
2022-07-04,T004,0.0,,,,,0.15
2022-07-04,T005,0.0,,,,,0.15
2022-07-04,T006,0.0,,,,,0.15
2022-07-04,T007,0.0,,,,,0.15
2022-07-04,T008,0.0,,,,,0.15
2022-07-04,T009,0.0,,,,,0.15
2022-07-04,T010,0.0,,,,,0.15
2022-07-04,T011,0.0,,,,,0.15
2022-07-04,T012,0.0,,,,,0.15
2022-07-04,T013,0.0,,,,,0.15
2022-07-04,T014,0.0,,,,,0.15
2022-07-04,T015,0.0,,,,,0.15
2022-07-04,T016,0.0,,,,,0.15
2022-07-04,T017,0.0,,,,,0.15
2022-07-04,T018,0.0,,,,,0.15
2022-07-04,T019,0.0,,,,,0.15
2022-07-04,T020,0.0,,,,,0.15
2022-07-04,T021,0.0,,,,,0.15
2022-07-04,T022,0.0,,,,,0.15
2022-07-04,T023,0.0,,,,,0.15
2022-07-04,T024,0.0,,,,,0.15
2022-07-04,T025,0.0,,,,,0.15
2022-07-04,T026,0.0,,,,,0.15
2022-07-04,T027,0.0,,,,,0.15
2022-07-04,T028,0.0,,,,,0.15
2022-07-04,T029,0.0,,,,,0.15
2022-07-04,T030,0.0,,,,,0.15
2022-07-04,T031,0.0,,,,,0.15
2022-07-04,T032,0.0,,,,,0.15
2022-07-04,T033,0.0,,,,,0.15
2022-07-04,T034,0.0,,,,,0.15
2022-07-04,T035,0.0,,,,,0.15
2022-07-04,T036,0.0,,,,,0.15
2022-07-04,T037,0.0,,,,,0.15
2022-07-04,T038,0.0,,,,,0.15
2022-07-04,T039,0.0,,,,,0.15
2022-07-05,T000,0.0,,,,,0.15
2022-07-05,T001,0.0,,,,,0.15
2022-07-05,T002,0.0,,,,,0.15
2022-07-05,T003,0.0,,,,,0.15
2022-07-05,T004,0.0,,,,,0.15
2022-07-05,T005,0.0,,,,,0.15
2022-07-05,T006,0.0,,,,,0.15
2022-07-05,T007,0.0,,,,,0.15
2022-07-05,T008,0.0,,,,,0.15
2022-07-05,T009,0.0,,,,,0.15
2022-07-05,T010,0.0,,,,,0.15
2022-07-05,T011,0.0,,,,,0.15
2022-07-05,T012,0.0,,,,,0.15
2022-07-05,T013,0.0,,,,,0.15
2022-07-05,T014,0.0,,,,,0.15
2022-07-05,T015,0.0,,,,,0.15
2022-07-05,T016,0.0,,,,,0.15
2022-07-05,T017,0.0,,,,,0.15
2022-07-05,T018,0.0,,,,,0.15
2022-07-05,T019,0.0,,,,,0.15
2022-07-05,T020,0.0,,,,,0.15
2022-07-05,T021,0.0,,,,,0.15
2022-07-05,T022,0.0,,,,,0.15
2022-07-05,T023,0.0,,,,,0.15
2022-07-05,T024,0.0,,,,,0.15
2022-07-05,T025,0.0,,,,,0.15
2022-07-05,T026,0.0,,,,,0.15
2022-07-05,T027,0.0,,,,,0.15
2022-07-05,T028,0.0,,,,,0.15
2022-07-05,T029,0.0,,,,,0.15
2022-07-05,T030,0.0,,,,,0.15
2022-07-05,T031,0.0,,,,,0.15
2022-07-05,T032,0.0,,,,,0.15
2022-07-05,T033,0.0,,,,,0.15
2022-07-05,T034,0.0,,,,,0.15
2022-07-05,T035,0.0,,,,,0.15
2022-07-05,T036,0.0,,,,,0.15
2022-07-05,T037,0.0,,,,,0.15
2022-07-05,T038,0.0,,,,,0.15
2022-07-05,T039,0.0,,,,,0.15
2022-07-06,T000,0.0,,,,,0.15
2022-07-06,T001,0.0,,,,,0.15
2022-07-06,T002,0.0,,,,,0.15
2022-07-06,T003,0.0,,,,,0.15
2022-07-06,T004,0.0,,,,,0.15
2022-07-06,T005,0.0,,,,,0.15
2022-07-06,T006,0.0,,,,,0.15
2022-07-06,T007,0.0,,,,,0.15
2022-07-06,T008,0.0,,,,,0.15
2022-07-06,T009,0.0,,,,,0.15
2022-07-06,T010,0.0,,,,,0.15
2022-07-06,T011,0.0,,,,,0.15
2022-07-06,T012,0.0,,,,,0.15
2022-07-06,T013,0.0,,,,,0.15
2022-07-06,T014,0.0,,,,,0.15
2022-07-06,T015,0.0,,,,,0.15
2022-07-06,T016,0.0,,,,,0.15
2022-07-06,T017,0.0,,,,,0.15
2022-07-06,T018,0.0,,,,,0.15
2022-07-06,T019,0.0,,,,,0.15
2022-07-06,T020,0.0,,,,,0.15
2022-07-06,T021,0.0,,,,,0.15
2022-07-06,T022,0.0,,,,,0.15
2022-07-06,T023,0.0,,,,,0.15
2022-07-06,T024,0.0,,,,,0.15
2022-07-06,T025,0.0,,,,,0.15
2022-07-06,T026,0.0,,,,,0.15
2022-07-06,T027,0.0,,,,,0.15
2022-07-06,T028,0.0,,,,,0.15
2022-07-06,T029,0.0,,,,,0.15
2022-07-06,T030,0.0,,,,,0.15
2022-07-06,T031,0.0,,,,,0.15
2022-07-06,T032,0.0,,,,,0.15
2022-07-06,T033,0.0,,,,,0.15
2022-07-06,T034,0.0,,,,,0.15
2022-07-06,T035,0.0,,,,,0.15
2022-07-06,T036,0.0,,,,,0.15
2022-07-06,T037,0.0,,,,,0.15
2022-07-06,T038,0.0,,,,,0.15
2022-07-06,T039,0.0,,,,,0.15
2022-07-07,T000,0.0,,,,,0.15
2022-07-07,T001,0.0,,,,,0.15
2022-07-07,T002,0.0,,,,,0.15
2022-07-07,T003,0.0,,,,,0.15
2022-07-07,T004,0.0,,,,,0.15
2022-07-07,T005,0.0,,,,,0.15
2022-07-07,T006,0.0,,,,,0.15
2022-07-07,T007,0.0,,,,,0.15
2022-07-07,T008,0.0,,,,,0.15
2022-07-07,T009,0.0,,,,,0.15
2022-07-07,T010,0.0,,,,,0.15
2022-07-07,T011,0.0,,,,,0.15
2022-07-07,T012,0.0,,,,,0.15
2022-07-07,T013,0.0,,,,,0.15
2022-07-07,T014,0.0,,,,,0.15
2022-07-07,T015,0.0,,,,,0.15
2022-07-07,T016,0.0,,,,,0.15
2022-07-07,T017,0.0,,,,,0.15
2022-07-07,T018,0.0,,,,,0.15
2022-07-07,T019,0.0,,,,,0.15
2022-07-07,T020,0.0,,,,,0.15
2022-07-07,T021,0.0,,,,,0.15
2022-07-07,T022,0.0,,,,,0.15
2022-07-07,T023,0.0,,,,,0.15
2022-07-07,T024,0.0,,,,,0.15
2022-07-07,T025,0.0,,,,,0.15
2022-07-07,T026,0.0,,,,,0.15
2022-07-07,T027,0.0,,,,,0.15
2022-07-07,T028,0.0,,,,,0.15
2022-07-07,T029,0.0,,,,,0.15
2022-07-07,T030,0.0,,,,,0.15
2022-07-07,T031,0.0,,,,,0.15
2022-07-07,T032,0.0,,,,,0.15
2022-07-07,T033,0.0,,,,,0.15
2022-07-07,T034,0.0,,,,,0.15
2022-07-07,T035,0.0,,,,,0.15
2022-07-07,T036,0.0,,,,,0.15
2022-07-07,T037,0.0,,,,,0.15
2022-07-07,T038,0.0,,,,,0.15
2022-07-07,T039,0.0,,,,,0.15
2022-07-08,T000,0.0,,,,,0.15
2022-07-08,T001,0.0,,,,,0.15
2022-07-08,T002,0.0,,,,,0.15
2022-07-08,T003,0.0,,,,,0.15
2022-07-08,T004,0.0,,,,,0.15
2022-07-08,T005,0.0,,,,,0.15
2022-07-08,T006,0.0,,,,,0.15
2022-07-08,T007,0.0,,,,,0.15
2022-07-08,T008,0.0,,,,,0.15
2022-07-08,T009,0.0,,,,,0.15
2022-07-08,T010,0.0,,,,,0.15
2022-07-08,T011,0.0,,,,,0.15
2022-07-08,T012,0.0,,,,,0.15
2022-07-08,T013,0.0,,,,,0.15
2022-07-08,T014,0.0,,,,,0.15
2022-07-08,T015,0.0,,,,,0.15
2022-07-08,T016,0.0,,,,,0.15
2022-07-08,T017,0.0,,,,,0.15
2022-07-08,T018,0.0,,,,,0.15
2022-07-08,T019,0.0,,,,,0.15
2022-07-08,T020,0.0,,,,,0.15
2022-07-08,T021,0.0,,,,,0.15
2022-07-08,T022,0.0,,,,,0.15
2022-07-08,T023,0.0,,,,,0.15
2022-07-08,T024,0.0,,,,,0.15
2022-07-08,T025,0.0,,,,,0.15
2022-07-08,T026,0.0,,,,,0.15
2022-07-08,T027,0.0,,,,,0.15
2022-07-08,T028,0.0,,,,,0.15
2022-07-08,T029,0.0,,,,,0.15
2022-07-08,T030,0.0,,,,,0.15
2022-07-08,T031,0.0,,,,,0.15
2022-07-08,T032,0.0,,,,,0.15
2022-07-08,T033,0.0,,,,,0.15
2022-07-08,T034,0.0,,,,,0.15
2022-07-08,T035,0.0,,,,,0.15
2022-07-08,T036,0.0,,,,,0.15
2022-07-08,T037,0.0,,,,,0.15
2022-07-08,T038,0.0,,,,,0.15
2022-07-08,T039,0.0,,,,,0.15
2022-07-11,T000,0.0,,,,,0.15
2022-07-11,T001,0.0,,,,,0.15
2022-07-11,T002,0.0,,,,,0.15
2022-07-11,T003,0.0,,,,,0.15
2022-07-11,T004,0.0,,,,,0.15
2022-07-11,T005,0.0,,,,,0.15
2022-07-11,T006,0.0,,,,,0.15
2022-07-11,T007,0.0,,,,,0.15
2022-07-11,T008,0.0,,,,,0.15
2022-07-11,T009,0.0,,,,,0.15
2022-07-11,T010,0.0,,,,,0.15
2022-07-11,T011,0.0,,,,,0.15
2022-07-11,T012,0.0,,,,,0.15
2022-07-11,T013,0.0,,,,,0.15
2022-07-11,T014,0.0,,,,,0.15
2022-07-11,T015,0.0,,,,,0.15
2022-07-11,T016,0.0,,,,,0.15
2022-07-11,T017,0.0,,,,,0.15
2022-07-11,T018,0.0,,,,,0.15
2022-07-11,T019,0.0,,,,,0.15
2022-07-11,T020,0.0,,,,,0.15
2022-07-11,T021,0.0,,,,,0.15
2022-07-11,T022,0.0,,,,,0.15
2022-07-11,T023,0.0,,,,,0.15
2022-07-11,T024,0.0,,,,,0.15
2022-07-11,T025,0.0,,,,,0.15
2022-07-11,T026,0.0,,,,,0.15
2022-07-11,T027,0.0,,,,,0.15
2022-07-11,T028,0.0,,,,,0.15
2022-07-11,T029,0.0,,,,,0.15
2022-07-11,T030,0.0,,,,,0.15
2022-07-11,T031,0.0,,,,,0.15
2022-07-11,T032,0.0,,,,,0.15
2022-07-11,T033,0.0,,,,,0.15
2022-07-11,T034,0.0,,,,,0.15
2022-07-11,T035,0.0,,,,,0.15
2022-07-11,T036,0.0,,,,,0.15
2022-07-11,T037,0.0,,,,,0.15
2022-07-11,T038,0.0,,,,,0.15
2022-07-11,T039,0.0,,,,,0.15
2022-07-12,T000,0.0,,,,,0.15
2022-07-12,T001,0.0,,,,,0.15
2022-07-12,T002,0.0,,,,,0.15
2022-07-12,T003,0.0,,,,,0.15
2022-07-12,T004,0.0,,,,,0.15
2022-07-12,T005,0.0,,,,,0.15
2022-07-12,T006,0.0,,,,,0.15
2022-07-12,T007,0.0,,,,,0.15
2022-07-12,T008,0.0,,,,,0.15
2022-07-12,T009,0.0,,,,,0.15
2022-07-12,T010,0.0,,,,,0.15
2022-07-12,T011,0.0,,,,,0.15
2022-07-12,T012,0.0,,,,,0.15
2022-07-12,T013,0.0,,,,,0.15
2022-07-12,T014,0.0,,,,,0.15
2022-07-12,T015,0.0,,,,,0.15
2022-07-12,T016,0.0,,,,,0.15
2022-07-12,T017,0.0,,,,,0.15
2022-07-12,T018,0.0,,,,,0.15
2022-07-12,T019,0.0,,,,,0.15
2022-07-12,T020,0.0,,,,,0.15
2022-07-12,T021,0.0,,,,,0.15
2022-07-12,T022,0.0,,,,,0.15
2022-07-12,T023,0.0,,,,,0.15
2022-07-12,T024,0.0,,,,,0.15
2022-07-12,T025,0.0,,,,,0.15
2022-07-12,T026,0.0,,,,,0.15
2022-07-12,T027,0.0,,,,,0.15
2022-07-12,T028,0.0,,,,,0.15
2022-07-12,T029,0.0,,,,,0.15
2022-07-12,T030,0.0,,,,,0.15
2022-07-12,T031,0.0,,,,,0.15
2022-07-12,T032,0.0,,,,,0.15
2022-07-12,T033,0.0,,,,,0.15
2022-07-12,T034,0.0,,,,,0.15
2022-07-12,T035,0.0,,,,,0.15
2022-07-12,T036,0.0,,,,,0.15
2022-07-12,T037,0.0,,,,,0.15
2022-07-12,T038,0.0,,,,,0.15
2022-07-12,T039,0.0,,,,,0.15
2022-07-13,T000,0.0,,,,,0.15
2022-07-13,T001,0.0,,,,,0.15
2022-07-13,T002,0.0,,,,,0.15
2022-07-13,T003,0.0,,,,,0.15
2022-07-13,T004,0.0,,,,,0.15
2022-07-13,T005,0.0,,,,,0.15
2022-07-13,T006,0.0,,,,,0.15
2022-07-13,T007,0.0,,,,,0.15
2022-07-13,T008,0.0,,,,,0.15
2022-07-13,T009,0.0,,,,,0.15
2022-07-13,T010,0.0,,,,,0.15
2022-07-13,T011,0.0,,,,,0.15
2022-07-13,T012,0.0,,,,,0.15
2022-07-13,T013,0.0,,,,,0.15
2022-07-13,T014,0.0,,,,,0.15
2022-07-13,T015,0.0,,,,,0.15
2022-07-13,T016,0.0,,,,,0.15
2022-07-13,T017,0.0,,,,,0.15
2022-07-13,T018,0.0,,,,,0.15
2022-07-13,T019,0.0,,,,,0.15
2022-07-13,T020,0.0,,,,,0.15
2022-07-13,T021,0.0,,,,,0.15
2022-07-13,T022,0.0,,,,,0.15
2022-07-13,T023,0.0,,,,,0.15
2022-07-13,T024,0.0,,,,,0.15
2022-07-13,T025,0.0,,,,,0.15
2022-07-13,T026,0.0,,,,,0.15
2022-07-13,T027,0.0,,,,,0.15
2022-07-13,T028,0.0,,,,,0.15
2022-07-13,T029,0.0,,,,,0.15
2022-07-13,T030,0.0,,,,,0.15
2022-07-13,T031,0.0,,,,,0.15
2022-07-13,T032,0.0,,,,,0.15
2022-07-13,T033,0.0,,,,,0.15
2022-07-13,T034,0.0,,,,,0.15
2022-07-13,T035,0.0,,,,,0.15
2022-07-13,T036,0.0,,,,,0.15
2022-07-13,T037,0.0,,,,,0.15
2022-07-13,T038,0.0,,,,,0.15
2022-07-13,T039,0.0,,,,,0.15
2022-07-14,T000,0.0,,,,,0.15
2022-07-14,T001,0.0,,,,,0.15
2022-07-14,T002,0.0,,,,,0.15
2022-07-14,T003,0.0,,,,,0.15
2022-07-14,T004,0.0,,,,,0.15
2022-07-14,T005,0.0,,,,,0.15
2022-07-14,T006,0.0,,,,,0.15
2022-07-14,T007,0.0,,,,,0.15
2022-07-14,T008,0.0,,,,,0.15
2022-07-14,T009,0.0,,,,,0.15
2022-07-14,T010,0.0,,,,,0.15
2022-07-14,T011,0.0,,,,,0.15
2022-07-14,T012,0.0,,,,,0.15
2022-07-14,T013,0.0,,,,,0.15
2022-07-14,T014,0.0,,,,,0.15
2022-07-14,T015,0.0,,,,,0.15
2022-07-14,T016,0.0,,,,,0.15
2022-07-14,T017,0.0,,,,,0.15
2022-07-14,T018,0.0,,,,,0.15
2022-07-14,T019,0.0,,,,,0.15
2022-07-14,T020,0.0,,,,,0.15
2022-07-14,T021,0.0,,,,,0.15
2022-07-14,T022,0.0,,,,,0.15
2022-07-14,T023,0.0,,,,,0.15
2022-07-14,T024,0.0,,,,,0.15
2022-07-14,T025,0.0,,,,,0.15
2022-07-14,T026,0.0,,,,,0.15
2022-07-14,T027,0.0,,,,,0.15
2022-07-14,T028,0.0,,,,,0.15
2022-07-14,T029,0.0,,,,,0.15
2022-07-14,T030,0.0,,,,,0.15
2022-07-14,T031,0.0,,,,,0.15
2022-07-14,T032,0.0,,,,,0.15
2022-07-14,T033,0.0,,,,,0.15
2022-07-14,T034,0.0,,,,,0.15
2022-07-14,T035,0.0,,,,,0.15
2022-07-14,T036,0.0,,,,,0.15
2022-07-14,T037,0.0,,,,,0.15
2022-07-14,T038,0.0,,,,,0.15
2022-07-14,T039,0.0,,,,,0.15
2022-07-15,T000,0.0,,,,,0.15
2022-07-15,T001,0.0,,,,,0.15
2022-07-15,T002,0.0,,,,,0.15
2022-07-15,T003,0.0,,,,,0.15
2022-07-15,T004,0.0,,,,,0.15
2022-07-15,T005,0.0,,,,,0.15
2022-07-15,T006,0.0,,,,,0.15
2022-07-15,T007,0.0,,,,,0.15
2022-07-15,T008,0.0,,,,,0.15
2022-07-15,T009,0.0,,,,,0.15
2022-07-15,T010,0.0,,,,,0.15
2022-07-15,T011,0.0,,,,,0.15
2022-07-15,T012,0.0,,,,,0.15
2022-07-15,T013,0.0,,,,,0.15
2022-07-15,T014,0.0,,,,,0.15
2022-07-15,T015,0.0,,,,,0.15
2022-07-15,T016,0.0,,,,,0.15
2022-07-15,T017,0.0,,,,,0.15
2022-07-15,T018,0.0,,,,,0.15
2022-07-15,T019,0.0,,,,,0.15
2022-07-15,T020,0.0,,,,,0.15
2022-07-15,T021,0.0,,,,,0.15
2022-07-15,T022,0.0,,,,,0.15
2022-07-15,T023,0.0,,,,,0.15
2022-07-15,T024,0.0,,,,,0.15
2022-07-15,T025,0.0,,,,,0.15
2022-07-15,T026,0.0,,,,,0.15
2022-07-15,T027,0.0,,,,,0.15
2022-07-15,T028,0.0,,,,,0.15
2022-07-15,T029,0.0,,,,,0.15
2022-07-15,T030,0.0,,,,,0.15
2022-07-15,T031,0.0,,,,,0.15
2022-07-15,T032,0.0,,,,,0.15
2022-07-15,T033,0.0,,,,,0.15
2022-07-15,T034,0.0,,,,,0.15
2022-07-15,T035,0.0,,,,,0.15
2022-07-15,T036,0.0,,,,,0.15
2022-07-15,T037,0.0,,,,,0.15
2022-07-15,T038,0.0,,,,,0.15
2022-07-15,T039,0.0,,,,,0.15
2022-07-18,T000,0.0,,,,,0.15
2022-07-18,T001,0.0,,,,,0.15
2022-07-18,T002,0.0,,,,,0.15
2022-07-18,T003,0.0,,,,,0.15
2022-07-18,T004,0.0,,,,,0.15
2022-07-18,T005,0.0,,,,,0.15
2022-07-18,T006,0.0,,,,,0.15
2022-07-18,T007,0.0,,,,,0.15
2022-07-18,T008,0.0,,,,,0.15
2022-07-18,T009,0.0,,,,,0.15
2022-07-18,T010,0.0,,,,,0.15
2022-07-18,T011,0.0,,,,,0.15
2022-07-18,T012,0.0,,,,,0.15
2022-07-18,T013,0.0,,,,,0.15
2022-07-18,T014,0.0,,,,,0.15
2022-07-18,T015,0.0,,,,,0.15
2022-07-18,T016,0.0,,,,,0.15
2022-07-18,T017,0.0,,,,,0.15
2022-07-18,T018,0.0,,,,,0.15
2022-07-18,T019,0.0,,,,,0.15
2022-07-18,T020,0.0,,,,,0.15
2022-07-18,T021,0.0,,,,,0.15
2022-07-18,T022,0.0,,,,,0.15
2022-07-18,T023,0.0,,,,,0.15
2022-07-18,T024,0.0,,,,,0.15
2022-07-18,T025,0.0,,,,,0.15
2022-07-18,T026,0.0,,,,,0.15
2022-07-18,T027,0.0,,,,,0.15
2022-07-18,T028,0.0,,,,,0.15
2022-07-18,T029,0.0,,,,,0.15
2022-07-18,T030,0.0,,,,,0.15
2022-07-18,T031,0.0,,,,,0.15
2022-07-18,T032,0.0,,,,,0.15
2022-07-18,T033,0.0,,,,,0.15
2022-07-18,T034,0.0,,,,,0.15
2022-07-18,T035,0.0,,,,,0.15
2022-07-18,T036,0.0,,,,,0.15
2022-07-18,T037,0.0,,,,,0.15
2022-07-18,T038,0.0,,,,,0.15
2022-07-18,T039,0.0,,,,,0.15
2022-07-19,T000,0.0,,,,,0.15
2022-07-19,T001,0.0,,,,,0.15
2022-07-19,T002,0.0,,,,,0.15
2022-07-19,T003,0.0,,,,,0.15
2022-07-19,T004,0.0,,,,,0.15
2022-07-19,T005,0.0,,,,,0.15
2022-07-19,T006,0.0,,,,,0.15
2022-07-19,T007,0.0,,,,,0.15
2022-07-19,T008,0.0,,,,,0.15
2022-07-19,T009,0.0,,,,,0.15
2022-07-19,T010,0.0,,,,,0.15
2022-07-19,T011,0.0,,,,,0.15
2022-07-19,T012,0.0,,,,,0.15
2022-07-19,T013,0.0,,,,,0.15
2022-07-19,T014,0.0,,,,,0.15
2022-07-19,T015,0.0,,,,,0.15
2022-07-19,T016,0.0,,,,,0.15
2022-07-19,T017,0.0,,,,,0.15
2022-07-19,T018,0.0,,,,,0.15
2022-07-19,T019,0.0,,,,,0.15
2022-07-19,T020,0.0,,,,,0.15
2022-07-19,T021,0.0,,,,,0.15
2022-07-19,T022,0.0,,,,,0.15
2022-07-19,T023,0.0,,,,,0.15
2022-07-19,T024,0.0,,,,,0.15
2022-07-19,T025,0.0,,,,,0.15
2022-07-19,T026,0.0,,,,,0.15
2022-07-19,T027,0.0,,,,,0.15
2022-07-19,T028,0.0,,,,,0.15
2022-07-19,T029,0.0,,,,,0.15
2022-07-19,T030,0.0,,,,,0.15
2022-07-19,T031,0.0,,,,,0.15
2022-07-19,T032,0.0,,,,,0.15
2022-07-19,T033,0.0,,,,,0.15
2022-07-19,T034,0.0,,,,,0.15
2022-07-19,T035,0.0,,,,,0.15
2022-07-19,T036,0.0,,,,,0.15
2022-07-19,T037,0.0,,,,,0.15
2022-07-19,T038,0.0,,,,,0.15
2022-07-19,T039,0.0,,,,,0.15
2022-07-20,T000,0.0,,,,,0.15
2022-07-20,T001,0.0,,,,,0.15
2022-07-20,T002,0.0,,,,,0.15
2022-07-20,T003,0.0,,,,,0.15
2022-07-20,T004,0.0,,,,,0.15
2022-07-20,T005,0.0,,,,,0.15
2022-07-20,T006,0.0,,,,,0.15
2022-07-20,T007,0.0,,,,,0.15
2022-07-20,T008,0.0,,,,,0.15
2022-07-20,T009,0.0,,,,,0.15
2022-07-20,T010,0.0,,,,,0.15
2022-07-20,T011,0.0,,,,,0.15
2022-07-20,T012,0.0,,,,,0.15
2022-07-20,T013,0.0,,,,,0.15
2022-07-20,T014,0.0,,,,,0.15
2022-07-20,T015,0.0,,,,,0.15
2022-07-20,T016,0.0,,,,,0.15
2022-07-20,T017,0.0,,,,,0.15
2022-07-20,T018,0.0,,,,,0.15
2022-07-20,T019,0.0,,,,,0.15
2022-07-20,T020,0.0,,,,,0.15
2022-07-20,T021,0.0,,,,,0.15
2022-07-20,T022,0.0,,,,,0.15
2022-07-20,T023,0.0,,,,,0.15
2022-07-20,T024,0.0,,,,,0.15
2022-07-20,T025,0.0,,,,,0.15
2022-07-20,T026,0.0,,,,,0.15
2022-07-20,T027,0.0,,,,,0.15
2022-07-20,T028,0.0,,,,,0.15
2022-07-20,T029,0.0,,,,,0.15
2022-07-20,T030,0.0,,,,,0.15
2022-07-20,T031,0.0,,,,,0.15
2022-07-20,T032,0.0,,,,,0.15
2022-07-20,T033,0.0,,,,,0.15
2022-07-20,T034,0.0,,,,,0.15
2022-07-20,T035,0.0,,,,,0.15
2022-07-20,T036,0.0,,,,,0.15
2022-07-20,T037,0.0,,,,,0.15
2022-07-20,T038,0.0,,,,,0.15
2022-07-20,T039,0.0,,,,,0.15
2022-07-21,T000,0.0,,,,,0.15
2022-07-21,T001,0.0,,,,,0.15
2022-07-21,T002,0.0,,,,,0.15
2022-07-21,T003,0.0,,,,,0.15
2022-07-21,T004,0.0,,,,,0.15
2022-07-21,T005,0.0,,,,,0.15
2022-07-21,T006,0.0,,,,,0.15
2022-07-21,T007,0.0,,,,,0.15
2022-07-21,T008,0.0,,,,,0.15
2022-07-21,T009,0.0,,,,,0.15
2022-07-21,T010,0.0,,,,,0.15
2022-07-21,T011,0.0,,,,,0.15
2022-07-21,T012,0.0,,,,,0.15
2022-07-21,T013,0.0,,,,,0.15
2022-07-21,T014,0.0,,,,,0.15
2022-07-21,T015,0.0,,,,,0.15
2022-07-21,T016,0.0,,,,,0.15
2022-07-21,T017,0.0,,,,,0.15
2022-07-21,T018,0.0,,,,,0.15
2022-07-21,T019,0.0,,,,,0.15
2022-07-21,T020,0.0,,,,,0.15
2022-07-21,T021,0.0,,,,,0.15
2022-07-21,T022,0.0,,,,,0.15
2022-07-21,T023,0.0,,,,,0.15
2022-07-21,T024,0.0,,,,,0.15
2022-07-21,T025,0.0,,,,,0.15
2022-07-21,T026,0.0,,,,,0.15
2022-07-21,T027,0.0,,,,,0.15
2022-07-21,T028,0.0,,,,,0.15
2022-07-21,T029,0.0,,,,,0.15
2022-07-21,T030,0.0,,,,,0.15
2022-07-21,T031,0.0,,,,,0.15
